ID,SEX,AGE,AAGE,LOC,MOVIE,SQ51,SQ52,SQ53,Q011,Q012,Q021,AQ2_1_5_etc,Q022,AQ2_2_5_etc,Q031,AQ3_1_7_etc,Q032,AQ3_2_7_etc,Q041,Q042,Q051,Q052,Q061,Q062,Q07,Q08101,Q08102,Q08103,Q08104,Q08105,Q08106,Q08107,Q08108,Q08109,Q08110,Q08111,Q08112,Q08113,Q08201,Q08202,Q08203,Q08204,Q08205,Q08206,Q08207,Q08208,Q08209,Q08210,Q08211,Q08212,Q08213,Q0901,Q0902,Q0903,Q0904,Q0905,Q0906,Q0907,Q0908,Q0909,Q0910,Q0911,Q0912,Q0913,Q0914,Q0915,Q1001,Q1002,Q1003,Q1004,Q1005,Q1006,Q1007,Q1008,Q111,Q112,Q113,Q114,Q1211,Q1212,Q1213,Q1214,Q1221,Q1222,Q1223,Q1224,Q1311,Q1312,Q1313,Q1314,Q1321,Q1322,Q1323,Q1324,Q1331,Q1332,Q1333,Q1334,Q14,Q15,AQ15_6_etc,Q16,Q17,Q18,Q191,Q192,Q193,Q194,Q195,Q201,Q202,Q203,Q204,Q2101,Q2102,Q2103,Q2104,Q2105,Q2106,Q2107,Q2108,Q2109,Q2110,Q221,Q222,Q223,AQ22_8_etc,Q231,Q232,Q233,AQ23_8_etc,Q24,AQ24_5_etc,Q25,Q26,Q2701,Q2702,Q2703,Q2704,Q2705,Q2706,Q2707,Q2708,Q2709,Q2710,Q2711,Q2712,Q2713,Q2714,Q2715,Q28,AQ28_5_etc,Q29,Q301,Q302,Q303,Q304,Q311,Q312,Q313,Q314,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,AQ40_4_etc,Q41,Q42,AQ42_5_etc,Q43,Q4401,Q4402,Q4403,Q4404,Q441,Q442,Q443,Q45,Q46,AQ46_14_etc,Q57,NSEX,NAAGE,NLOC1,NLOC2,NEDU,NJOB,NINC,NFAM,NSQ51,NSQ52,NSQ53,kkk,WT
9883020,1,69,7,1,1,3,10,13,1,2,1, ,0, ,4, ,1, ,2,1, ,10,2,2,2,3,4,5,3,4,4,1,2,4,3,4,4,3,3,5,5,3,4,3,1,2,5,3,4,4,3,2,3,2,2,3,4,3,3,3,4,2,2,2,2,4,4,2,2,2,3,4,2,3,1,2,3, ,3,1,2, ,1,3,2, ,2,4,4,1,4,4,4,3,3,4,4,1,2, , ,3, , , , ,3, , , , ,2, ,3,4,2,3,2,2,3,4,3,3,5,3,1, ,5,3,1, ,1, ,3,3,2,3,3,2,3,3,2,3,3,2,3,3,4,2,2,2, ,2,18,5,21,3,15,11,19,7,1,1,0, ,2,1,1,1, , ,1,4, ,2,1, , , ,0,0,0,2,1, ,3,1,8,1,1,3,1,1,1,3,1,2,1,.619688269073011
9883208,2,62,7,6,1,3,0,3,1,1,1, ,2, ,6, ,1, ,1,2,10, ,3,3,1,2,4,1,4,4,4,1,4,5,2,4,3,1,5,3,4,4,4,4,1,3,4,3,5,2,1,4,2,3,3,4,4,1,3,2,4,2,2,4,3,4,3,1,2,1,2,3,3,3,1, , , ,3, , , ,5, , , ,4,3,3,2,5,3,3,3,5,3,3,2,2, , ,4, , , , , , ,5, , , , ,5,4,3,4,3,1,4,2,2,3,5, , , ,5,1, , ,1, ,2,3,4,4,3,4,3,1,5,5,3,2,3,3,4,4,4,1, ,2,17,9,21,4,19,15,21,4,2,4,2,3,3,1,1,1, , ,2, , ,2,1, , , ,0,0,0,2,9, ,2,2,8,6,3,2,4,1,1,3,4,3,3,.684239130434783
9883209,1,64,7,12,1,2,0,2,1,1,2, ,2, ,1, ,1, ,1,2,8, ,4,4,1,2,4,3,4,5,4,1,4,3,3,5,2,2,4,3,3,4,4,4,1,4,4,5,5,3,2,4,2,3,2,3,3,2,3,3,3,2,2,3,3,3,3,3,2,2,2,4,4,2,1, , , ,3, , , ,5, , , ,5,3,3,1,5,3,3,2,5,4,4,3,2, , ,5, , , , , , ,5, , , , ,4,5,3,5,4,2,4,3,4,3,5, , , ,5,1, , ,1, ,3,3,4,4,4,5,4,2,3,5,4,3,2,4,4,5,4,1, ,2,17,7,21,1,19,9,21,1,1,4,2,3,3,1,1,1, , ,2, , ,2,1, , , ,0,0,0,2,1, ,2,1,8,12,4,2,1,1,1,3,4,3,3,.589498327759197
9883389,2,60,7,6,1,2,0,2,1,1,1, ,2, ,6, ,1, ,2,2, , ,3,3,1,2,4,4,3,4,5,1,4,4,2,3,1,2,5,2,3,3,4,2,1,3,3,3,4,1,1,5,2,3,3,3,4,1,3,2,4,3,2,2,3,4,3,1,2,3,2,4,3,3,1, , , ,1, , , ,2, , , ,4,3,3,2,5,3,3,3,5,3,3,3,2, , ,5, , , , , , ,5, , , , ,4,5,3,4,3,1,4,2,3,2,5, , , ,5,1, , ,1, ,3,3,5,5,4,4,3,2,4,5,4,2,1,3,3,4,5,1, ,2,17,9,20,3,17,13,21,3,1,3,2,3,3,1,1,1, , ,2, , ,2,1, , , ,0,0,0,1,9, ,2,2,8,6,3,2,4,1,1,3,4,3,3,.684239130434783
9883416,1,62,7,12,1,4,0,4,1,1,2, ,2, ,6, ,6, ,1,1,3,1,2,2,1,4,4,4,4,4,3,3,3,4,4,4,3,3,4,4,4,4,4,3,3,3,4,4,4,3,3,4,4,4,3,4,4,3,4,4,4,3,3,3,4,4,4,3,3,3,3,3,4,4,1, , , ,3, , , ,3, , , ,4,2,3,3,4,3,3,3,4,4,3,3,2, , ,3, , , , , , ,5, , , , ,4,3,4,3,3,3,4,3,4,4,5,3,2, ,5,2,4, ,1, ,3,3,4,3,3,4,3,3,4,4,4,3,3,4,3,4,4,1, ,4,19,9,21,3,19,9,21,1,2,3,2,3,2,1,1,1, , ,2, , ,2,1, , , ,0,0,0,1,1, ,2,1,8,12,4,2,1,1,1,2,4,3,3,.589498327759197
9883470,1,69,7,1,1,1,3,4,1,1,2, ,2, ,3, ,6, ,1,1,10,10,3,3,2,4,3,3,4,4,2,4,3,3,4,3,3,2,3,3,3,4,3,2,3,3,3,2,4,4,4,4,3,4,3,4,2,3,5,3,4,3,4,3,2,5,3,2,3,4,3,4,3,3,1, ,3, ,3, ,2, ,3, ,3, ,4,2,4,2,4,2,4,2,4,3,4,3,2, , ,3, , , , , , ,5, , , , ,2,1,4,2,2,3,3,1,3,3,5,3, , ,3,1,5, ,1, ,3,3,4,4,3,4,3,2,4,3,3,3,3,3,2,3,3,1, ,4,13,5,21,1,19,13,21,9,2,2,0, ,2,1,1,1, , ,1,2, ,1, , , , ,0,0,0,4,13, ,3,1,8,1,1,3,7,2,1,3,3,3,1,.619688269073011
9883493,1,65,7,12,1,1,5,6,1,2,2, ,0, ,3, ,1, ,1,1,3,1,1,2,2,4,4,4,4,4,4,2,4,4,3,4,3,4,4,4,4,4,4,3,2,4,4,4,3,3,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,4,3,4,3,3,4,4,3,1, ,3, ,3, ,3, ,3, ,5, ,4,3,4,3,4,3,4,3,4,3,4,3,2, , ,3, , , , ,3, , , , ,3, ,4,4,4,4,4,4,4,3,4,3,5,3,1, ,5,1,3, ,1, ,3,3,4,4,3,4,3,3,4,4,3,3,3,3,4,4,4,1, ,5,16,5,19,2,19,11,21,1,2,4,2,3,3,1,1,1, , ,2, , ,3, , , ,4,0,0,1,4,1, ,2,1,8,12,4,2,1,2,2,3,2,3,1,.589498327759197
9883604,2,62,7,12,1,1,2,3,1,1,2, ,2, ,1, ,1, ,1,1,3,2,2,2,2,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,2,3,4,3,4,4,4,4,4,4,3,4,4,3,3,3,4,2,3,3,3,4,4,3,3,3,3,4,4,4,1, ,3, ,3, ,3, ,2, ,2, ,3,3,4,3,4,3,4,3,4,3,4,2,2, , ,4, , , , , , ,5, , , , ,4,4,4,4,3,4,3,3,4,3,5, , , ,5, , , ,1, ,3,3,4,4,3,4,3,4,4,4,4,3,3,4,3,4,4,1, ,3,15,5,19,3,20,12,21,7,2,4,2,3,3,1,1,1, , ,2, , ,2,1, , , ,0,0,0,2,9, ,2,2,8,12,4,2,4,1,1,3,3,3,2,.766347826086957
9883642,2,63,7,12,1,2,5,7,1,1,2, ,2, ,4, ,6, ,1,1,10,10,1,1,2,4,4,3,4,4,4,3,3,4,4,3,4,4,3,4,3,4,4,4,3,3,4,4,3,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,1, ,3, ,2, ,2, ,3, ,3, ,4,3,4,2,4,4,4,3,4,4,4,3,1,1, ,3, , , , ,3, , , , ,3, ,5,4,4,4,4,3,4,3,4,4,5, , , ,5, , , ,1, ,3,3,5,4,4,4,3,3,4,4,4,3,3,3,4,4,4,2, ,5,15,5,20,2,19,11,21,3,2,3,2,3,3,1,1,1, , ,2, , ,2,1, , , ,0,0,0,2,9, ,2,2,8,12,4,2,4,1,1,3,2,2,1,.766347826086957
9884224,1,62,7,14,1,2,4,6,1,2,2, ,0, ,3, ,3, ,1,1,5,10,3,2,1,4,4,4,4,5,3,1,3,4,4,4,3,4,5,4,4,4,4,3,1,3,4,5,4,3,3,4,4,3,3,4,4,3,3,4,4,3,4,3,4,4,4,3,4,3,3,4,4,4,1,2, , ,2,3, , ,3,3, , ,4,4,3,3,4,4,3,3,5,5,3,3,1,4, ,2, , ,1, , , , ,4, , , ,5,4,4,3,4,3,4,3,4,4,5, , , ,5,1, , ,1, ,3,3,5,4,4,5,4,3,4,5,5,4,4,4,5,4,5,1, ,4,17,13,19,7,17,9,20,1,2,4,2,3,4,1,1,1, , ,2, , ,2,1, , , ,0,0,0,2,1, ,2,1,8,14,4,2,1,1,1,3,2,3,2,.638623188405797
9884610,1,68,7,1,1,2,3,5,1,2,2, ,0, ,3, ,3, ,1,1,12,10,3,2,2,4,2,3,3,4,2,2,3,3,1,3,3,3,4,2,3,3,4,2,2,3,4,4,2,2,3,3,3,3,2,2,2,2,4,4,4,2,4,1,2,2,3,3,2,2,2,4,2,2,1, ,3, ,3, ,2, ,3, ,3, ,4,1,4,1,4,3,3,3,4,4,3,3,2, , ,3, , , , ,3, , , , ,3, ,2,3,3,2,4,3,4,2,3,2,5, , , ,5,3, , ,1, ,2,3,4,3,2,2,2,3,2,3,3,3,1,4,3,3,3,2, ,3,15,9,19,6,17,11,20,7,3,3,2,3,3,1,1,1, , ,2, , ,2,1, , , ,0,0,0,3,4, ,2,1,8,1,1,2,2,2,1,3,3,3,2,.619688269073011
9885623,2,65,7,6,1,4,0,4,1,1,4, ,2, ,3, ,6, ,1,1,10,5,3,3,2,3,3,4,3,3,3,1,4,4,2,4,2,1,3,4,3,2,3,3,1,4,4,2,4,1,1,5,3,3,4,4,4,3,5,3,5,4,4,3,3,5,4,2,2,3,3,5,3,4,1, , , ,1, , , ,2, , , ,4,1,4,1,4,1,4,1,4,1,3,1,2, , ,3, , , , , , ,5, , , , ,3,5,4,5,4,2,4,2,3,2,5, , , ,5, , , ,1, ,3,3,4,5,5,5,5,2,4,4,3,5,5,4,4,5,5,1, ,3,17,13,19,7,17,11,21,7,1,3,2,3,2,1,1,1, , ,2, , ,2,1, , , ,0,0,0,4,9, ,2,2,8,6,3,2,4,2,1,2,4,3,3,.684239130434783
9885634,2,65,7,6,1,4,2,6,1,1,4, ,2, ,3, ,6, ,1,1,20,10,3,3,2,5,4,4,2,3,3,1,3,4,1,5,1,1,4,4,4,1,4,2,1,3,4,2,5,1,1,4,3,4,4,5,5,2,5,4,5,3,5,4,3,5,4,1,5,2,4,5,3,4,1, ,3, ,3, ,2, ,2, ,3, ,5,1,4,1,5,1,4,1,4,1,3,1,2, , ,3, , , , , , ,5, , , , ,4,5,5,3,4,2,4,1,4,4,5, , , ,5, , , ,1, ,3,3,5,4,5,5,4,2,5,5,2,4,1,4,4,5,4,4, ,4,19,11,21,4,19,5,21,1,1,3,2,3,2,1,1,1, , ,2, , ,2,1, , , ,0,0,0,3,9, ,2,2,8,6,3,2,4,2,1,2,3,3,3,.684239130434783
9885649,1,69,7,6,1,1,2,3,1,2,2, ,0, ,3, ,6, ,1,1,15,10,2,3,2,3,4,3,2,2,4,1,4,4,2,5,1,1,3,5,4,3,3,4,1,4,4,4,5,2,1,4,4,4,3,4,5,3,5,5,5,3,4,5,2,5,5,2,1,2,2,3,2,4,1, ,3, ,2, ,2, ,4, ,2, ,5,1,4,1,4,1,5,1,3,1,5,1,2, , ,3, , , , , , ,5, , , , ,4,3,4,5,5,1,4,2,3,2,5, , , ,5, , , ,1, ,3,3,4,4,4,5,3,1,4,4,3,1,1,3,3,5,5,4, ,3,18,11,21,6,19,11,20,7,1,3,2,3,1,1,1,1, , ,2, , ,2,1, , , ,0,0,0,2,1, ,2,1,8,6,3,2,1,1,1,3,3,3,2,.547391304347826
9885662,1,67,7,6,1,0,3,3,1,2,2, ,0, ,3, ,6, ,1,1,10,5,2,2,2,3,4,2,3,2,2,1,3,2,2,4,2,1,4,4,3,4,1,2,1,3,3,4,5,1,1,3,3,4,3,4,5,4,5,4,5,1,4,2,2,5,4,1,1,1,1,4,2,3, , ,3, , , ,2, , , ,3, ,3,1,5,1,3,5,1,5,3,1,5,1,2, , ,3, , , , ,3, , , , ,3, ,5,3,3,5,5,1,4,1,3,1,5, , , ,5, , , ,1, ,3,3,4,5,4,4,4,1,4,5,4,1,1,4,3,5,5,4, ,3,19,10,20,4,19,9,21,5,1,3,1,2,1,1,1,1, , ,2, , ,2,1, , , ,0,0,0,4,1, ,2,1,8,6,3,2,1,2,1,4,3,3,1,.547391304347826
9885686,1,64,7,8,1,2,5,7,1,2,2, ,0, ,6, ,6, ,1,1,5,10,2,3,2,3,4,4,3,3,4,2,3,4,3,3,2,3,3,4,4,3,3,4,2,3,4,3,3,2,3,4,4,3,2,4,4,3,4,3,4,3,4,3,3,4,4,3,3,2,3,4,2,3,1,2, , ,2,3, , ,3,5, , ,4,4,2,2,4,4,3,3,4,4,2,2,2, , ,3, , , , , , ,5, , , , ,4,4,4,4,4,3,3,3,3,3,5,3, , ,5,3, , ,1, ,3,3,4,5,4,4,4,3,4,4,4,4,3,4,3,5,3,1, ,4,13,8,17,6,19,14,21,11,3,4,2,3,3,1,1,1, , ,2, , ,3, , , ,4,0,0,1,4,6, ,3,1,8,8,4,3,3,2,2,3,2,2,1,.273695652173913
9885723,1,62,7,8,1,2,7,9,1,2,2, ,0, ,6, ,5, ,1,1,5,10,3,3,2,3,4,3,4,2,4,3,3,3,3,2,2,3,3,4,4,4,2,4,4,3,3,3,3,3,3,3,4,3,2,4,4,3,4,3,4,3,3,3,3,4,4,2,2,3,3,4,2,3,1, ,3, ,2, ,3, ,3, ,5, ,4,2,3,2,5,2,3,2,4,2,3,2,1,1, ,3, , , , , , ,5, , , , ,4,4,4,4,4,3,3,3,3,3,5,3, , ,5, , , ,1, ,3,3,5,4,4,4,3,3,4,4,4,3,3,4,4,5,4,1, ,3,15,7,18,5,18,15,20,11,3,4,2,3,3,1,1,1, , ,2, , ,2,1, , , ,0,0,0,3,1, ,2,1,8,8,4,2,1,2,1,3,2,2,1,.273695652173913
9886332,2,60,7,9,1,1,5,6,1,1,1, ,2, ,3, ,5, ,1,1,10,10,3,3,2,5,3,4,3,4,2,3,2,3,4,5,2,2,5,3,4,3,4,2,3,2,3,4,5,2,2,4,3,2,2,5,4,4,4,2,3,3,3,3,3,4,4,3,2,3,2,4,4,4,1,2, , ,2,3, , ,3,3, , ,4,4,3,3,4,3,3,2,4,4,3,3,2, , ,3, , , , , , ,5, , , , ,4,4,4,5,5,4,3,4,3,3,5,3, , ,5,3, , ,1, ,3,4,4,4,4,4,4,3,5,5,3,4,4,4,3,3,4,1, ,4,15,5,17,3,19,13,21,11,2,3,1,2,4,1,1,1, , ,2, , ,2,1, , , ,0,0,0,2,1, ,2,2,8,9,2,2,1,1,1,3,2,3,1,.646101211689237
9886888,2,65,7,9,1,2,4,6,1,1,1, ,2, ,6, ,1, ,1,2,10, ,3,3,2,4,2,3,4,4,2,3,3,2,4,4,1,1,5,2,3,4,4,2,3,3,2,3,4,1,2,5,4,4,3,5,4,3,4,3,4,3,4,4,3,3,4,3,3,4,2,4,4,3,1,2, , ,2,3, , ,3,5, , ,4,4,3,2,4,4,4,3,4,4,3,3,2, , ,3, , , , , , ,5, , , , ,4,4,4,5,4,3,4,4,4,3,5,3,4, ,5,3,4, ,1, ,3,3,4,4,5,4,4,3,4,5,4,3,3,4,4,3,4,1, ,4,15,7,17,5,19,13,21,11,1,3,1,1,2,1,1,1, , ,2, , ,3, , , ,4,0,0,1,2,9, ,2,2,8,9,2,2,4,1,2,3,2,3,2,.646101211689237
9887533,1,69,7,13,1,0,2,2,1,2,2, ,0, ,6, ,4, ,1,2,5, ,3,2,2,4,5,4,4,3,3,2,3,4,3,4,3,3,4,5,4,4,3,3,1,3,4,3,4,3,3,4,1,2,3,3,4,2,3,2,4,2,2,1,2,3,3,3,2,2,2,3,2,2, ,2, , , ,1, , , ,3, , ,3,4,2,3,4,4,3,3,4,5,3,3,2, , ,4, , , , , , ,5, , , , ,5,4,4,4,4,3,4,3,3,2,5,3, , ,5,3, , ,1, ,3,4,4,3,3,4,4,2,4,3,3,2,2,3,2,5,4,1, ,2,21,11,21,11,21,15,21,11,1,3,1,1,2,1,1,1, , ,2, , ,4, , , ,4,0,0,2,2,13, ,3,1,8,13,4,3,7,1,2,4,3,3,1,.597154150197628
9887991,1,63,7,14,1,2,2,4,1,1,2, ,2, ,4, ,5, ,1,1,7,10,3,2,1,5,4,3,3,5,2,1,4,5,5,4,3,4,4,4,4,4,4,2,1,4,5,4,4,3,3,5,4,4,3,5,4,4,4,5,4,4,4,4,3,5,5,4,3,3,3,5,5,4,1,2, , ,3,3, , ,3,3, , ,5,4,3,3,5,4,3,3,5,4,3,3,2, , ,5, , ,1, , , , ,4, , , ,4,4,4,5,5,3,5,3,3,3,5,1,6, ,5,1,6, ,1, ,2,2,4,4,5,5,4,2,5,5,5,5,4,5,3,5,4,1, ,3,18,5,20,1,17,5,20,1,3,4,2,3,4,2,2,1, , ,2, , ,2,1, , , ,0,0,0,2,2, ,2,1,8,14,4,2,1,1,1,3,3,3,2,.638623188405797
9888410,2,60,7,14,1,3,5,8,1,2,1, ,0, ,3, ,3, ,1,1,10,5,3,2,1,5,3,4,4,5,2,1,3,4,4,4,3,3,4,3,4,5,4,2,1,3,4,4,4,3,2,5,4,3,3,5,4,4,5,4,4,3,3,4,4,4,5,3,3,3,3,4,4,4,1,2, , ,3,3, , ,5,5, , ,5,4,3,2,5,4,3,3,5,5,4,2,1,1, ,5, , , ,2, , , , ,3, , ,5,4,4,5,4,3,5,4,3,3,5, , , ,5, , , ,1, ,2,2,5,4,4,5,4,3,4,5,5,4,4,4,4,4,4,1, ,3,15,7,19,3,19,11,21,5,2,3,2,3,3,1,1,1, , ,2, , ,3, , , ,4,0,0,1,3,2, ,2,2,8,14,4,2,1,2,2,3,2,2,2,.696679841897233
9888745,2,63,7,14,1,1,4,5,1,2,2, ,0, ,3, ,6, ,1,1,10,12,3,2,1,5,3,3,3,5,3,1,3,4,4,4,3,3,5,3,4,3,5,2,1,4,3,4,4,3,2,4,4,3,3,5,4,3,4,4,4,3,3,3,4,3,5,3,3,2,2,4,5,4,1, ,3, ,2, ,3, ,3, ,5, ,5,4,3,3,4,4,3,2,5,4,3,2,2, , ,5, , , , , , ,5, , , , ,4,5,5,4,4,3,4,3,4,4,5, , , ,5, , , ,1, ,2,2,4,3,5,4,4,3,4,4,4,4,5,4,4,4,5,1, ,5,15,9,19,3,17,9,21,5,2,4,1,2,3,1,1,1, , ,2, , ,2,1, , , ,0,0,0,2,9, ,1,2,8,14,4,2,4,1,1,3,2,3,1,.696679841897233
9888911,2,65,7,1,1,5,8,13,1,1,1, ,2, ,1, ,5, ,1,2,5, ,4,3,1,4,4,4,3,3,4,1,3,4,2,3,1,3,4,4,4,2,3,3,1,3,4,2,4,2,3,2,2,3,2,4,3,2,3,2,3,3,2,3,3,4,3,3,3,2,3,4,5,3,1,2,3, ,3,2,1, ,3,5,4, ,4,3,3,1,5,4,2,3,4,4,3,3,2, , ,4, , , , , , ,5, , , , ,5,3,2,3,4,3,3,2,3,1,5,3, , ,5, , , ,1, ,3,2,4,3,4,3,5,2,4,3,3,3,3,2,3,3,3,1, ,3,13,6,17,3,19,15,21,11,2,3,1,2,1,1,1,1, , ,2, , ,2,1, , , ,0,0,0,3,1, ,2,2,8,1,1,2,1,2,1,2,2,2,2,.630891672807664
9888915,2,66,7,13,1,0,3,3,1,1,2, ,2, ,3, ,3, ,1,1,10,3,1,1,2,5,3,5,4,4,2,3,2,3,3,3,1,1,5,3,5,4,4,2,3,2,3,3,3,1,1,2,2,2,3,3,4,1,1,2,2,2,2,2,2,4,3,1,1,2,2,5,2,2, ,2, , , ,1, , , ,5, , ,4,4,2,1,4,3,2,1,4,5,2,2,2, , ,3, , , , , , ,5, , , , ,4,5,3,4,5,2,5,2,3,1,5,3,6, ,6,5, , ,1, ,3,3,3,2,3,4,4,3,4,3,3,2,3,3,3,3,5,5,자녀가 구입함. 잘 모름,4,21,7,21,1,19,1,21,1,2,2,0, ,2,1,1,1, , ,2, , ,3, , , ,4,0,0,1,2,9, ,2,2,8,13,4,2,4,1,2,4,3,3,1,.957934782608696
9888982,2,68,7,1,1,2,10,12,1,2,1, ,0, ,2, ,6, ,1,2,8, ,2,1,2,3,5,4,3,4,3,1,1,4,2,4,1,3,4,5,3,3,4,3,1,1,3,4,3,1,3,4,4,2,4,5,3,3,3,3,3,4,2,3,1,4,3,3,4,3,3,4,3,4,1,2, ,4,2,3, ,3,3,3, ,5,4,4,2,4,4,3,3,4,4,2,2,4,2, , ,3, , , , , , ,5, , , , ,3,4,4,3,4,4,5,2,2,3,3,5,1, ,1,3,4, ,1, ,2,2,4,3,3,3,4,5,4,4,3,2,4,4,3,2,4,4, ,3,11,5,15,1,17,11,21,7,2,4,2,3,3,2,1,1, , ,2, , ,2,1, , , ,0,0,0,3,9, ,2,2,8,1,1,2,4,2,1,3,1,2,1,.630891672807664
9889027,1,63,7,9,1,2,5,7,1,1,2, ,2, ,6, ,5, ,2,1, ,10,4,4,1,3,3,3,4,3,2,2,2,2,4,4,2,2,5,3,4,3,4,3,1,3,3,4,4,2,2,4,4,3,3,5,3,4,4,4,4,3,4,4,3,4,4,2,3,3,3,3,4,4,1,2,3, ,2,3,3, ,5,5,5, ,4,4,4,2,4,4,4,3,4,5,5,3,2, , ,3, , , , , , ,5, , , , ,4,3,3,5,4,4,4,4,4,5,5,3, , ,5,2, , ,1, ,3,4,4,5,4,4,4,4,5,5,4,3,5,4,5,4,4,2, ,4,15,7,16,5,17,14,20,4,2,4,2,3,4,1,1,1, , ,2, , ,4, , , ,4,0,0,2,2,1, ,2,1,8,9,2,2,1,1,2,3,2,2,1,.608212560386473
9889061,2,63,7,1,1,5,5,10,1,1,4, ,2, ,4, ,3, ,2,2, , ,4,3,2,3,4,4,4,3,3,4,4,3,2,2,1,4,3,4,3,4,3,3,4,3,4,2,4,1,3,3,2,3,3,4,3,4,3,2,4,2,2,2,3,5,3,4,3,3,4,3,2,4,1, ,3, ,3, ,2, ,3, ,3, ,4,2,4,2,4,2,4,3,5,3,4,3,2, , ,3, , , , , , ,5, , , , ,4,3,4,3,2,4,2,2,3,3,5, , , ,5, , , ,1, ,4,4,3,3,3,4,4,3,3,4,3,2,2,3,2,2,4,2, ,4,11,5,16,2,15,9,18,7,2,3,2,3,3,1,1,1, , ,2, , ,2,1, , , ,0,0,0,4,2, ,2,2,8,1,1,2,1,2,1,2,2,2,2,.630891672807664
9889142,2,61,7,16,1,4,6,10,1,1,1, ,2, ,6, ,6, ,1,1,5,2,2,2,2,4,2,3,4,5,3,3,2,1,4,4,3,2,5,3,3,4,5,3,3,2,2,4,4,3,3,2,2,2,4,5,5,2,4,3,4,4,4,3,3,4,4,2,2,1,1,4,3,3,1, ,3, ,1, ,3, ,2, ,3, ,4,1,4,1,5,1,4,1,5,1,4,1,1,1, ,3, , , , ,3, , , , ,3, ,4,4,4,4,5,4,4,4,5,2,5, , , ,5, , , ,1, ,3,4,5,4,4,5,5,5,5,4,4,2,2,2,3,2,4,2, ,3,19,9,21,9,20,13,21,13,1,1,0, ,1,1,1,1, , ,2, , ,4, , ,3,4,0,1,2,5,13, ,2,2,8,16,4,2,7,3,2,2,2,2,2,.633821510297483
9889192,2,66,7,9,1,0,3,3,1,1,2, ,2, ,6, ,3, ,1,2,15, ,3,3,2,4,2,4,3,4,2,2,3,2,3,4,1,2,5,2,4,3,4,2,3,3,2,4,5,2,2,4,5,4,2,5,4,3,4,4,4,3,4,4,4,4,4,4,3,3,3,4,4,4, ,2, , , ,3, , , ,5, , ,4,5,3,3,4,4,4,4,4,5,4,3,2, , ,3, , , , , , ,5, , , , ,4,4,3,5,4,4,4,3,4,4,5,3, , ,5,2,3, ,1, ,3,3,4,5,4,4,4,4,5,4,3,4,4,5,4,3,4,1, ,3,15,8,17,5,18,14,20,5,2,2,0, ,2,1,1,1, , ,2, , ,2,1, , , ,0,0,0,2,9, ,2,2,8,9,2,2,4,1,1,4,3,3,1,.646101211689237
9889520,2,62,7,13,1,10,2,12,1,2,2, ,0, ,6, ,3, ,1,1,5,5,3,3,1,3,4,4,4,2,3,3,3,4,4,4,4,2,3,4,4,4,2,3,2,3,4,4,4,4,2,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,4,5,3,5,4,4,3,4,1, ,3, ,3, ,3, ,3, ,3, ,4,3,4,3,4,3,4,5,4,3,5,4,2, , ,4, , ,1, , , , ,4, , , ,5,5,4,5,4,3,4,3,4,4,1,5, , ,1, , , ,1, ,4,4,4,5,4,4,4,5,5,4,5,4,5,3,4,5,3,4, ,2,1,1,1,1,4,1,11,1,1,4,2,3,4,3,3,3,3, ,2, , ,4, , , ,4,0,0,2,3,1, ,3,2,8,13,4,3,1,2,2,1,3,2,3,.957934782608696
9892088,1,60,7,13,1,3,8,11,1,2,2, ,0, ,3, ,1, ,1,1,5,3,2,2,1,3,5,4,3,3,3,2,3,4,3,4,3,1,4,4,4,3,3,3,2,2,4,3,4,2,1,4,4,4,4,4,4,3,4,3,4,4,4,2,4,4,4,2,3,4,4,4,3,4,1,2,3, ,2,3,3, ,3,3,3, ,4,3,3,2,4,3,3,3,4,4,4,3,1,4, ,2, , , ,2, , , , ,4, , ,4,4,4,4,3,3,4,3,3,3,5, , , ,5, , , ,1, ,3,3,4,4,4,4,4,3,4,4,3,3,3,4,3,4,4,1, ,3,15,11,19,7,15,7,19,7,2,3,2,3,3,1,1,1, , ,1,1, ,2, , , ,4,0,0,1,1,7, ,3,1,8,13,4,3,3,1,1,3,2,2,1,.597154150197628
9893782,1,69,7,16,1,2,3,5,1,2,1, ,0, ,3, ,1, ,1,1,10,3,1,1,1,2,2,4,4,4,2,2,1,1,4,4,3,4,3,2,4,4,4,2,2,1,1,4,4,3,4,4,2,4,4,4,4,2,4,4,4,4,4,2,1,4,4,4,2,1,2,4,2,3,1, ,3, ,1, ,3, ,2, ,5, ,5,4,4,1,5,4,4,1,5,4,4,1,1,1, ,3, , , , , , ,5, , , , ,5,3,3,4,5,2,4,4,4,1,5, , , ,1, , , ,1, ,4,4,4,2,4,4,5,3,4,4,4,2,2,2,2,4,4,1, ,4,17,9,21,9,19,13,21,13,1,2,0, ,2,1,1,1, , ,2, , ,2,1, , , ,0,0,0,1,13, ,2,1,8,16,4,2,7,1,1,3,3,3,2,.669033816425121
